"longitude","latitude","site","LT_data","extra","outlier","climate","rings","MAT","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","MAP","bio13","bio14","bio15","bio16","bio17","bio18","bio19","elev","Mgmt_zone","Name","US_L3CODE","US_L3NAME","NA_L3CODE","NA_L3NAME","NA_L2CODE","NA_L2NAME","NA_L1CODE","NA_L1NAME","VEGTYP_LAB","PNV_GROUPS","longitude","latitude","FID","site","RASTERVALU","Value","Count","MUKEY","Data_Source","areasymbol","areaname","musym","muname","SumOfcomppct_r","temp_regime","moisture_subclass","moisture_regime","temp_moist_regime","moist_regime_subclass","temp_moist_regime_subclass","common_name","RR_class","RR_class_name"
-116.9630188,43.44568122,526,1,0,0,"warm.Pwinter","mid",77,158,41,7761,300,-85,385,-14,173,180,-21,331,37,11,29,109,45,57,102,1238,"MZ IV","Snake River Plain Management Zone","80","Northern Basin and Range","10.1.3","Northern Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-109.3070188,41.85618122,109,110,"1,323",1323,8084456,676982,"STATSGO2","US","United States","s9040","Teagulf-Pepal-Monte-Kandaly-Huguston (s9040)",77,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-120.6634188,43.52983122,527,1,0,0,"warm.Pwinter","mid",69,162,45,6722,281,-76,357,-7,155,159,-12,256,33,12,32,94,42,54,78,1402,"MZ V","Northern Great Basin Management Zone","80","Northern Basin and Range","10.1.3","Northern Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"25: Sagebrush",-109.3070188,41.93098122,102,103,"1,323",1323,8084456,676982,"STATSGO2","US","United States","s9040","Teagulf-Pepal-Monte-Kandaly-Huguston (s9040)",77,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-114.2834188,43.22128122,528,1,0,0,"cold.Pwinter","mid",65,157,36,9151,302,-125,427,-40,176,182,-55,344,49,11,43,140,42,51,133,1463,"MZ IV","Snake River Plain Management Zone","12","Snake River Plain","10.1.8","Snake River Plain","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-109.3070188,41.94968122,97,98,"1,323",1323,8084456,676982,"STATSGO2","US","United States","s9040","Teagulf-Pepal-Monte-Kandaly-Huguston (s9040)",77,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-116.7078188,43.17453122,529,1,0,0,"warm.Pwinter","mid",67,156,40,7693,289,-94,383,-20,164,170,-28,372,44,12,31,130,48,61,121,1439,"MZ IV","Snake River Plain Management Zone","80","Northern Basin and Range","10.1.3","Northern Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-109.3070188,41.98708122,18,19,"2,465",2465,23995159,676981,"STATSGO2","US","United States","s9039","Youjay-Westvaco-Monte-Kandaly-Haterton (s9039)",95,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-116.7542188,42.44523122,530,1,0,0,"warm.Pwinter","mid",61,170,43,7539,290,-105,395,-23,157,162,-31,340,40,12,31,117,46,59,106,1690,"MZ IV","Snake River Plain Management Zone","80","Northern Basin and Range","10.1.3","Northern Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","23: Juniper Steppe",-109.2954188,41.93098122,117,118,"1,323",1323,8084456,676982,"STATSGO2","US","United States","s9040","Teagulf-Pepal-Monte-Kandaly-Huguston (s9040)",77,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-112.3462188,36.15268122,531,1,0,0,"warm.Pwinter","mid",84,162,44,7275,285,-79,364,176,114,181,-3,402,54,13,33,130,55,112,111,1999,NA,NA,"23","Arizona/New Mexico Mountains","13.1.1","Arizona/New Mexico Mountains","13.1","UPPER GILA MOUNTAINS","13","TEMPERATE SIERRAS",NA,"22: Juniper - Pinyon",-109.2954188,41.97773122,21,22,"2,465",2465,23995159,676981,"STATSGO2","US","United States","s9039","Youjay-Westvaco-Monte-Kandaly-Haterton (s9039)",95,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-113.0074188,35.77868122,532,0,1,0,"warm.Pwinter","mid",95,163,45,7078,293,-63,356,184,121,189,10,416,62,13,39,148,53,128,112,2011,NA,NA,"22","Arizona/New Mexico Plateau","10.1.7","Arizona/New Mexico Plateau","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"1: Pine forest",-109.2954188,41.98708122,19,20,"2,465",2465,23995159,676981,"STATSGO2","US","United States","s9039","Youjay-Westvaco-Monte-Kandaly-Haterton (s9039)",95,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-117.5546188,44.12823122,533,0,1,0,"cold.Pwinter","mid",63,154,38,8300,289,-110,399,-35,165,171,-44,370,50,13,35,140,52,65,129,1341,"MZ IV","Snake River Plain Management Zone","11","Blue Mountains","6.2.9","Blue Mountains","6.2","WESTERN CORDILLERA","6","NORTHWESTERN FORESTED MOUNTAINS","Sagebrush steppe","25: Sagebrush",-109.2954188,42.00578122,15,16,"2,465",2465,23995159,676981,"STATSGO2","US","United States","s9039","Youjay-Westvaco-Monte-Kandaly-Haterton (s9039)",95,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-118.9582188,43.70748122,534,1,0,0,"cold.Pwinter","mid",53,162,42,7433,271,-111,382,-35,145,150,-42,331,42,13,32,119,47,55,112,1465,"MZ V","Northern Great Basin Management Zone","11","Blue Mountains","6.2.9","Blue Mountains","6.2","WESTERN CORDILLERA","6","NORTHWESTERN FORESTED MOUNTAINS","Sagebrush steppe","25: Sagebrush",-109.2838188,41.94033122,114,115,"1,323",1323,8084456,676982,"STATSGO2","US","United States","s9040","Teagulf-Pepal-Monte-Kandaly-Huguston (s9040)",77,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-114.3298188,43.27738122,535,1,0,0,"cold.Pwinter","mid",62,159,37,9112,298,-129,427,-43,172,178,-58,362,52,12,42,147,45,55,142,1565,"MZ IV","Snake River Plain Management Zone","12","Snake River Plain","10.1.8","Snake River Plain","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-109.2838188,41.94968122,112,113,"1,323",1323,8084456,676982,"STATSGO2","US","United States","s9040","Teagulf-Pepal-Monte-Kandaly-Huguston (s9040)",77,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-114.3182188,43.27738122,536,1,0,0,"cold.Pwinter","mid",61,159,37,9076,297,-130,427,-43,171,177,-58,363,52,12,42,147,45,55,142,1557,"MZ IV","Snake River Plain Management Zone","12","Snake River Plain","10.1.8","Snake River Plain","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-109.2838188,41.97773122,22,23,"2,465",2465,23995159,676981,"STATSGO2","US","United States","s9039","Youjay-Westvaco-Monte-Kandaly-Haterton (s9039)",95,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-114.2834188,43.25868122,537,1,0,0,"cold.Pwinter","mid",61,159,37,9085,297,-130,427,-43,171,177,-58,360,51,12,41,145,45,55,139,1524,"MZ IV","Snake River Plain Management Zone","12","Snake River Plain","10.1.8","Snake River Plain","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-109.2838188,42.47328122,110,111,"1,291",1291,4026835,677027,"STATSGO2","US","United States","s9085","Ryan Park-Rock River-Carmody-Bosler (s9085)",96,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-114.2718188,43.25868122,538,1,0,0,"cold.Pwinter","mid",61,159,37,9114,298,-130,428,-43,172,178,-58,358,51,12,43,144,45,55,139,1524,"MZ IV","Snake River Plain Management Zone","12","Snake River Plain","10.1.8","Snake River Plain","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-109.2722188,41.94033122,115,116,"1,323",1323,8084456,676982,"STATSGO2","US","United States","s9040","Teagulf-Pepal-Monte-Kandaly-Huguston (s9040)",77,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-114.2718188,43.23063122,539,1,0,0,"cold.Pwinter","mid",64,158,37,9145,300,-127,427,-41,175,181,-56,347,49,11,43,140,42,52,134,1504,"MZ IV","Snake River Plain Management Zone","12","Snake River Plain","10.1.8","Snake River Plain","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-109.2722188,41.94968122,113,114,"1,698",1698,8249886,676979,"STATSGO2","US","United States","s9037","Wint-Roxal-Rock outcrop-Huguston-Haterton-Blazon (s9037)",60,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-111.9518188,40.44433122,540,1,0,0,"cold.Pwinter","mid",90,142,35,8729,313,-86,399,79,205,205,-21,484,54,23,23,155,80,80,126,1694,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Great Basin sagebrush","22: Juniper - Pinyon",-109.2722188,41.97773122,93,94,"2,465",2465,23995159,676981,"STATSGO2","US","United States","s9039","Youjay-Westvaco-Monte-Kandaly-Haterton (s9039)",95,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-114.3182188,43.40828122,541,0,1,0,"cold.Pwinter","mid",55,160,37,8977,290,-136,426,-47,164,170,-62,395,58,14,43,158,51,63,156,1668,"MZ IV","Snake River Plain Management Zone","16","Idaho Batholith","6.2.15","Idaho Batholith","6.2","WESTERN CORDILLERA","6","NORTHWESTERN FORESTED MOUNTAINS","Sagebrush steppe","25: Sagebrush",-109.2606188,41.93098122,118,119,"1,698",1698,8249886,676979,"STATSGO2","US","United States","s9037","Wint-Roxal-Rock outcrop-Huguston-Haterton-Blazon (s9037)",60,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-114.3298188,43.28673122,542,1,0,0,"cold.Pwinter","mid",56,160,37,9029,292,-134,426,-47,166,172,-62,383,55,13,43,154,48,59,150,1602,"MZ IV","Snake River Plain Management Zone","12","Snake River Plain","10.1.8","Snake River Plain","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-109.2606188,41.95903122,111,112,"1,323",1323,8084456,676982,"STATSGO2","US","United States","s9040","Teagulf-Pepal-Monte-Kandaly-Huguston (s9040)",77,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-111.9866188,40.44433122,543,1,0,0,"cold.Pwinter","mid",86,140,35,8665,308,-85,393,74,201,201,-22,533,60,25,24,170,85,85,142,1699,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Great Basin sagebrush","22: Juniper - Pinyon",-109.2606188,41.96838122,95,96,"1,323",1323,8084456,676982,"STATSGO2","US","United States","s9040","Teagulf-Pepal-Monte-Kandaly-Huguston (s9040)",77,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-111.9634188,40.44433122,544,1,0,0,"cold.Pwinter","mid",88,141,35,8713,311,-85,396,76,203,203,-22,519,57,25,23,164,85,85,138,1706,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Great Basin sagebrush","22: Juniper - Pinyon",-109.2606188,41.97773122,94,95,"2,465",2465,23995159,676981,"STATSGO2","US","United States","s9039","Youjay-Westvaco-Monte-Kandaly-Haterton (s9039)",95,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-112.0446188,40.43498122,545,1,0,0,"cold.Pwinter","mid",84,138,35,8624,305,-86,391,71,199,199,-23,539,62,26,24,172,87,87,143,1739,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Great Basin sagebrush","22: Juniper - Pinyon",-109.2606188,41.99643122,16,17,"2,465",2465,23995159,676981,"STATSGO2","US","United States","s9039","Youjay-Westvaco-Monte-Kandaly-Haterton (s9039)",95,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-111.9518188,40.43498122,546,1,0,0,"cold.Pwinter","mid",87,141,35,8698,311,-85,396,74,202,202,-22,528,59,25,23,168,85,85,141,1754,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Great Basin sagebrush","22: Juniper - Pinyon",-109.2606188,42.17408122,14,15,"950",950,89187949,676953,"STATSGO2","US","United States","s9011","Wint-Westvaco-Teagulf-Tasselman-Rogrube-Huguston-Haterton (s9011)",55,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-112.0330188,40.42563122,547,1,0,0,"cold.Pwinter","mid",87,138,35,8682,307,-85,392,73,202,202,-22,518,58,25,23,165,85,85,136,1702,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-109.2490188,40.41628122,9,10,"143,515",143515,11483,506314,"gSSURGO","CO692","Dinosaur National Monument, Colorado and Utah","7","Begay-Mespun complex, 2 to 25 percent slopes",90,"Mesic","Ustic","Aridic","Mesic-Aridic","Aridic bordering on Ustic","Mesic/Aridic bordering on Ustic","Warm/dry bordering on summer moist",3,"Low"
-111.9634188,40.42563122,548,1,0,0,"cold.Pwinter","mid",88,141,35,8712,311,-85,396,76,203,203,-22,513,57,25,23,163,84,84,135,1645,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Great Basin sagebrush","22: Juniper - Pinyon",-109.2490188,41.93098122,103,104,"1,698",1698,8249886,676979,"STATSGO2","US","United States","s9037","Wint-Roxal-Rock outcrop-Huguston-Haterton-Blazon (s9037)",60,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-111.9518188,40.42563122,549,1,0,0,"cold.Pwinter","mid",89,141,35,8721,312,-85,397,77,204,204,-21,501,55,24,23,159,82,82,132,1645,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Great Basin sagebrush","22: Juniper - Pinyon",-109.2490188,41.94033122,99,100,"1,323",1323,8084456,676982,"STATSGO2","US","United States","s9040","Teagulf-Pepal-Monte-Kandaly-Huguston (s9040)",77,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-112.0910188,40.41628122,550,1,0,0,"cold.Pwinter","mid",85,137,35,8615,304,-86,390,71,199,199,-23,525,60,26,24,168,86,86,137,1768,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-109.2490188,41.95903122,96,97,"1,323",1323,8084456,676982,"STATSGO2","US","United States","s9040","Teagulf-Pepal-Monte-Kandaly-Huguston (s9040)",77,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-112.0794188,40.41628122,551,1,0,0,"cold.Pwinter","mid",87,137,35,8653,306,-85,391,74,201,201,-22,501,57,25,23,161,83,83,129,1687,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-109.2490188,41.96838122,23,24,"1,323",1323,8084456,676982,"STATSGO2","US","United States","s9040","Teagulf-Pepal-Monte-Kandaly-Huguston (s9040)",77,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-112.0678188,40.41628122,552,1,0,0,"cold.Pwinter","mid",87,137,35,8669,306,-85,391,75,202,202,-22,498,56,25,23,160,83,83,127,1689,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-109.2490188,41.98708122,20,21,"2,465",2465,23995159,676981,"STATSGO2","US","United States","s9039","Youjay-Westvaco-Monte-Kandaly-Haterton (s9039)",95,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-112.0330188,40.41628122,553,1,0,0,"cold.Pwinter","mid",88,139,35,8715,309,-85,394,76,203,203,-22,494,55,25,22,158,83,83,127,1668,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-109.2490188,41.99643122,17,18,"2,465",2465,23995159,676981,"STATSGO2","US","United States","s9039","Youjay-Westvaco-Monte-Kandaly-Haterton (s9039)",95,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-111.9982188,40.41628122,554,1,0,0,"cold.Pwinter","mid",87,140,35,8714,309,-86,395,75,202,202,-22,510,57,25,23,162,84,84,133,1684,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-109.2374188,41.93098122,104,105,"1,323",1323,8084456,676982,"STATSGO2","US","United States","s9040","Teagulf-Pepal-Monte-Kandaly-Huguston (s9040)",77,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-111.9634188,40.41628122,555,1,0,0,"cold.Pwinter","mid",88,141,35,8710,311,-86,397,76,203,203,-22,506,56,25,22,160,83,83,134,1645,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Great Basin sagebrush","25: Sagebrush",-109.2374188,41.94033122,100,101,"1,323",1323,8084456,676982,"STATSGO2","US","United States","s9040","Teagulf-Pepal-Monte-Kandaly-Huguston (s9040)",77,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-112.1026188,40.40693122,556,1,0,0,"cold.Pwinter","mid",86,136,34,8674,305,-85,390,72,201,201,-22,515,59,26,23,165,86,86,132,1747,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-109.2374188,41.94968122,98,99,"1,323",1323,8084456,676982,"STATSGO2","US","United States","s9040","Teagulf-Pepal-Monte-Kandaly-Huguston (s9040)",77,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-112.0794188,40.40693122,557,1,0,0,"cold.Pwinter","mid",88,137,34,8693,307,-85,392,76,203,203,-21,487,55,25,22,156,83,83,123,1655,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-109.2374188,41.96838122,24,25,"2,465",2465,23995159,676981,"STATSGO2","US","United States","s9039","Youjay-Westvaco-Monte-Kandaly-Haterton (s9039)",95,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-112.0446188,40.40693122,558,1,0,0,"cold.Pwinter","mid",87,138,35,8671,307,-85,392,75,202,202,-22,494,55,25,22,158,83,83,127,1683,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"25: Sagebrush",-109.2258188,41.93098122,83,84,"1,323",1323,8084456,676982,"STATSGO2","US","United States","s9040","Teagulf-Pepal-Monte-Kandaly-Huguston (s9040)",77,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-111.9866188,40.40693122,559,1,0,0,"cold.Pwinter","mid",88,140,35,8725,310,-86,396,76,203,203,-22,495,54,25,22,156,83,83,129,1637,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-109.1794188,40.50978122,8,9,"143,516",143516,19754,506317,"gSSURGO","CO692","Dinosaur National Monument, Colorado and Utah","8","Bodry silty clay loam, 10 to 40 percent slopes",85,"Mesic","Ustic","Aridic","Mesic-Aridic","Aridic bordering on Ustic","Mesic/Aridic bordering on Ustic","Warm/dry bordering on summer moist",3,"Low"
-111.9750188,40.40693122,560,1,0,0,"cold.Pwinter","mid",87,141,35,8692,309,-86,395,75,202,202,-22,503,55,25,23,159,83,83,132,1630,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-109.1678188,39.86463122,79,80,"143,307",143307,444879,505540,"gSSURGO","UT047","Uintah Area, Utah - Parts of Daggett, Grand and Uintah Counties","260","Walknolls-Bullpen association, 2 to 25 percent slopes",90,"Mesic","Ustic","Aridic","Mesic-Aridic","Aridic bordering on Ustic","Mesic/Aridic bordering on Ustic","Warm/dry bordering on summer moist",3,"Low"
-112.0330188,40.39758122,561,1,0,0,"cold.Pwinter","mid",87,139,35,8711,308,-86,394,75,202,202,-22,493,55,25,22,157,83,83,127,1686,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"25: Sagebrush",-109.0866188,37.38688122,301,302,"17,966",17966,2837886,55476,"gSSURGO","UT638","San Juan County, Utah, Central Part","50","Rizno-Ruinpoint-Rock outcrop complex",60,"Mesic","Ustic","Aridic","Mesic-Aridic","Aridic bordering on Ustic","Mesic/Aridic bordering on Ustic","Warm/dry bordering on summer moist",3,"Low"
-115.3158188,44.14693122,562,0,1,0,"cold.Pwinter","mid",51,172,40,8423,291,-130,421,-47,153,159,-59,451,61,19,34,169,67,77,162,1463,"MZ IV","Snake River Plain Management Zone","16","Idaho Batholith","6.2.15","Idaho Batholith","6.2","WESTERN CORDILLERA","6","NORTHWESTERN FORESTED MOUNTAINS",NA,"3: Pine - Douglas fir",-109.0750188,40.49108122,284,285,"143,471",143471,156875,506263,"gSSURGO","CO692","Dinosaur National Monument, Colorado and Utah","42","Pensore-Lodore-Rock outcrop complex, 3 to 45 percent slopes, very stony",70,"Frigid","Aridic","Ustic","Frigid-Ustic","Ustic bordering on Aridic","Frigid/Ustic bordering on Aridic","Cool/summer moist bordering on dry",2,"Moderate"
-112.0446188,40.44433122,563,1,0,0,"cold.Pwinter","mid",84,138,35,8606,304,-86,390,70,198,198,-23,546,63,26,25,175,87,87,146,1755,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Great Basin sagebrush","22: Juniper - Pinyon",-109.0634188,40.50043122,283,284,"143,434",143434,197572,506206,"gSSURGO","CO692","Dinosaur National Monument, Colorado and Utah","13","Cortyzack-Duffymont complex, 3 to 25 percent slopes, rubbly",85,"Frigid","Typic","Ustic","Frigid-Ustic","Ustic-Typic","Frigid/Ustic-Typic","Cool/summer moist",1,"High"
-111.9750188,40.44433122,564,1,0,0,"cold.Pwinter","mid",85,140,35,8645,307,-86,393,71,199,199,-23,548,62,26,24,174,87,87,147,1733,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Great Basin sagebrush","22: Juniper - Pinyon",-109.0518188,40.50978122,282,283,"143,434",143434,197572,506206,"gSSURGO","CO692","Dinosaur National Monument, Colorado and Utah","13","Cortyzack-Duffymont complex, 3 to 25 percent slopes, rubbly",85,"Frigid","Typic","Ustic","Frigid-Ustic","Ustic-Typic","Frigid/Ustic-Typic","Cool/summer moist",1,"High"
-112.0678188,40.43498122,565,1,0,0,"cold.Pwinter","mid",82,137,35,8551,301,-87,388,67,196,196,-24,559,64,27,24,177,90,90,150,1776,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-109.0402188,37.32143122,299,300,"27,183",27183,221642,57697,"gSSURGO","CO671","Cortez Area, Colorado, Parts of Dolores and Montezuma Counties","70","Mack fine sandy loam, 0 to 6 percent slopes",85,"Mesic","Typic","Aridic","Mesic-Aridic","Aridic-Typic","Mesic/Aridic-Typic","Warm/dry",3,"Low"
