site,longitude,latitude,model,var,mag,baseline,predicted,climate,rings,Comp.1,Comp.2,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
638,-119.5846188,38.90158122,randfor,temp,2,20.9969997,20.8083992,warm.Pwinter,mid,-2.306036796,4.244069133,88,176,45,7120,305,-78,383,3,184,184,3,290,45,11,47,121,39,39,121
638,-119.5846188,38.90158122,AK,temp,2,6.240606461,5.987310278,warm.Pwinter,mid,-2.306036796,4.244069133,88,176,45,7120,305,-78,383,3,184,184,3,290,45,11,47,121,39,39,121
638,-119.5846188,38.90158122,randfor,ppt,1.2,20.9969997,19.9186993,warm.Pwinter,mid,-2.306036796,4.244069133,88,176,45,7120,305,-78,383,3,184,184,3,290,45,11,47,121,39,39,121
638,-119.5846188,38.90158122,DRS,temp,4,56.66666667,63.33333333,warm.Pwinter,mid,-2.306036796,4.244069133,88,176,45,7120,305,-78,383,3,184,184,3,290,45,11,47,121,39,39,121
638,-119.5846188,38.90158122,randfor,temp,4,20.9969997,21.2134991,warm.Pwinter,mid,-2.306036796,4.244069133,88,176,45,7120,305,-78,383,3,184,184,3,290,45,11,47,121,39,39,121
638,-119.5846188,38.90158122,DRS,temp,2,56.66666667,73.33333333,warm.Pwinter,mid,-2.306036796,4.244069133,88,176,45,7120,305,-78,383,3,184,184,3,290,45,11,47,121,39,39,121
638,-119.5846188,38.90158122,DRS,temp,0.2,56.66666667,60,warm.Pwinter,mid,-2.306036796,4.244069133,88,176,45,7120,305,-78,383,3,184,184,3,290,45,11,47,121,39,39,121
638,-119.5846188,38.90158122,AK,temp,0.2,6.240606461,6.214801949,warm.Pwinter,mid,-2.306036796,4.244069133,88,176,45,7120,305,-78,383,3,184,184,3,290,45,11,47,121,39,39,121
638,-119.5846188,38.90158122,randfor,temp,0.2,20.9969997,20.6324997,warm.Pwinter,mid,-2.306036796,4.244069133,88,176,45,7120,305,-78,383,3,184,184,3,290,45,11,47,121,39,39,121
638,-119.5846188,38.90158122,DRS,ppt,1.1,56.66666667,56.66666667,warm.Pwinter,mid,-2.306036796,4.244069133,88,176,45,7120,305,-78,383,3,184,184,3,290,45,11,47,121,39,39,121
638,-119.583,38.899,DGVM-full-400ppm,ppt,1.2,4.406,5.296,warm.Pwinter,mid,-2.306036796,4.244069133,88,176,45,7120,305,-78,383,3,184,184,3,290,45,11,47,121,39,39,121
638,-119.583,38.899,DGVM-full-400ppm,ppt,1.1,4.406,4.852,warm.Pwinter,mid,-2.306036796,4.244069133,88,176,45,7120,305,-78,383,3,184,184,3,290,45,11,47,121,39,39,121
638,-119.5846188,38.90158122,AK,temp,4,6.240606461,5.74429498,warm.Pwinter,mid,-2.306036796,4.244069133,88,176,45,7120,305,-78,383,3,184,184,3,290,45,11,47,121,39,39,121
638,-119.5846188,38.90158122,AK,ppt,1.2,6.240606461,6.171889084,warm.Pwinter,mid,-2.306036796,4.244069133,88,176,45,7120,305,-78,383,3,184,184,3,290,45,11,47,121,39,39,121
638,-119.5846188,38.90158122,DRS,ppt,0.9,56.66666667,56.66666667,warm.Pwinter,mid,-2.306036796,4.244069133,88,176,45,7120,305,-78,383,3,184,184,3,290,45,11,47,121,39,39,121
638,-119.5846188,38.90158122,randfor,ppt,0.9,20.9969997,22.1445007,warm.Pwinter,mid,-2.306036796,4.244069133,88,176,45,7120,305,-78,383,3,184,184,3,290,45,11,47,121,39,39,121
638,-119.583,38.899,DGVM-full-400ppm,temp,2,4.406,5.102666667,warm.Pwinter,mid,-2.306036796,4.244069133,88,176,45,7120,305,-78,383,3,184,184,3,290,45,11,47,121,39,39,121
638,-119.583,38.899,DGVM-full-400ppm,temp,0.2,4.406,4.107,warm.Pwinter,mid,-2.306036796,4.244069133,88,176,45,7120,305,-78,383,3,184,184,3,290,45,11,47,121,39,39,121
638,-119.5846188,38.90158122,AK,ppt,1.1,6.240606461,6.206152664,warm.Pwinter,mid,-2.306036796,4.244069133,88,176,45,7120,305,-78,383,3,184,184,3,290,45,11,47,121,39,39,121
638,-119.5846188,38.90158122,AK,ppt,0.9,6.240606461,6.27525153,warm.Pwinter,mid,-2.306036796,4.244069133,88,176,45,7120,305,-78,383,3,184,184,3,290,45,11,47,121,39,39,121
638,-119.583,38.899,DGVM-full-400ppm,temp,4,4.406,5.015666667,warm.Pwinter,mid,-2.306036796,4.244069133,88,176,45,7120,305,-78,383,3,184,184,3,290,45,11,47,121,39,39,121
638,-119.5846188,38.90158122,DRS,ppt,1.2,56.66666667,56.66666667,warm.Pwinter,mid,-2.306036796,4.244069133,88,176,45,7120,305,-78,383,3,184,184,3,290,45,11,47,121,39,39,121
638,-119.5846188,38.90158122,randfor,ppt,1.1,20.9969997,20.5706005,warm.Pwinter,mid,-2.306036796,4.244069133,88,176,45,7120,305,-78,383,3,184,184,3,290,45,11,47,121,39,39,121
638,-119.583,38.899,DGVM-full-400ppm,ppt,0.9,4.406,3.904333333,warm.Pwinter,mid,-2.306036796,4.244069133,88,176,45,7120,305,-78,383,3,184,184,3,290,45,11,47,121,39,39,121
639,-115.6870188,43.24933122,randfor,temp,0.2,21.2556992,20.9507008,warm.Pwinter,mid,-1.35093639,4.262070575,93,145,36,8580,324,-71,395,-4,201,206,-15,378,58,9,50,164,36,45,150
639,-115.6870188,43.24933122,DRS,temp,0.2,76.66666667,80,warm.Pwinter,mid,-1.35093639,4.262070575,93,145,36,8580,324,-71,395,-4,201,206,-15,378,58,9,50,164,36,45,150
639,-115.6870188,43.24933122,DRS,ppt,1.1,76.66666667,76.66666667,warm.Pwinter,mid,-1.35093639,4.262070575,93,145,36,8580,324,-71,395,-4,201,206,-15,378,58,9,50,164,36,45,150
639,-115.6870188,43.24933122,DRS,ppt,1.2,76.66666667,80,warm.Pwinter,mid,-1.35093639,4.262070575,93,145,36,8580,324,-71,395,-4,201,206,-15,378,58,9,50,164,36,45,150
639,-115.683,43.25,DGVM-full-400ppm,temp,4,7.509,5.477666667,warm.Pwinter,mid,-1.35093639,4.262070575,93,145,36,8580,324,-71,395,-4,201,206,-15,378,58,9,50,164,36,45,150
639,-115.6870188,43.24933122,DRS,temp,2,76.66666667,86.66666667,warm.Pwinter,mid,-1.35093639,4.262070575,93,145,36,8580,324,-71,395,-4,201,206,-15,378,58,9,50,164,36,45,150
639,-115.6870188,43.24933122,randfor,ppt,1.1,21.2556992,21.1028996,warm.Pwinter,mid,-1.35093639,4.262070575,93,145,36,8580,324,-71,395,-4,201,206,-15,378,58,9,50,164,36,45,150
639,-115.6870188,43.24933122,AK,ppt,1.2,6.240606461,6.255432164,warm.Pwinter,mid,-1.35093639,4.262070575,93,145,36,8580,324,-71,395,-4,201,206,-15,378,58,9,50,164,36,45,150
639,-115.6870188,43.24933122,AK,ppt,1.1,6.240606461,6.248014915,warm.Pwinter,mid,-1.35093639,4.262070575,93,145,36,8580,324,-71,395,-4,201,206,-15,378,58,9,50,164,36,45,150
639,-115.6870188,43.24933122,randfor,temp,2,21.2556992,20.1550999,warm.Pwinter,mid,-1.35093639,4.262070575,93,145,36,8580,324,-71,395,-4,201,206,-15,378,58,9,50,164,36,45,150
639,-115.6870188,43.24933122,AK,ppt,0.9,6.240606461,6.233206792,warm.Pwinter,mid,-1.35093639,4.262070575,93,145,36,8580,324,-71,395,-4,201,206,-15,378,58,9,50,164,36,45,150
639,-115.6870188,43.24933122,DRS,ppt,0.9,76.66666667,80,warm.Pwinter,mid,-1.35093639,4.262070575,93,145,36,8580,324,-71,395,-4,201,206,-15,378,58,9,50,164,36,45,150
639,-115.6870188,43.24933122,randfor,temp,4,21.2556992,19.6149006,warm.Pwinter,mid,-1.35093639,4.262070575,93,145,36,8580,324,-71,395,-4,201,206,-15,378,58,9,50,164,36,45,150
639,-115.683,43.25,DGVM-full-400ppm,temp,2,7.509,5.408,warm.Pwinter,mid,-1.35093639,4.262070575,93,145,36,8580,324,-71,395,-4,201,206,-15,378,58,9,50,164,36,45,150
639,-115.683,43.25,DGVM-full-400ppm,temp,0.2,7.509,5.565,warm.Pwinter,mid,-1.35093639,4.262070575,93,145,36,8580,324,-71,395,-4,201,206,-15,378,58,9,50,164,36,45,150
639,-115.6870188,43.24933122,DRS,temp,4,76.66666667,86.66666667,warm.Pwinter,mid,-1.35093639,4.262070575,93,145,36,8580,324,-71,395,-4,201,206,-15,378,58,9,50,164,36,45,150
639,-115.6870188,43.24933122,AK,temp,2,6.240606461,5.983312943,warm.Pwinter,mid,-1.35093639,4.262070575,93,145,36,8580,324,-71,395,-4,201,206,-15,378,58,9,50,164,36,45,150
639,-115.683,43.25,DGVM-full-400ppm,ppt,1.2,7.509,7.909666667,warm.Pwinter,mid,-1.35093639,4.262070575,93,145,36,8580,324,-71,395,-4,201,206,-15,378,58,9,50,164,36,45,150
639,-115.6870188,43.24933122,AK,temp,0.2,6.240606461,6.214386903,warm.Pwinter,mid,-1.35093639,4.262070575,93,145,36,8580,324,-71,395,-4,201,206,-15,378,58,9,50,164,36,45,150
639,-115.6870188,43.24933122,randfor,ppt,1.2,21.2556992,23.4575005,warm.Pwinter,mid,-1.35093639,4.262070575,93,145,36,8580,324,-71,395,-4,201,206,-15,378,58,9,50,164,36,45,150
639,-115.6870188,43.24933122,AK,temp,4,6.240606461,5.736627361,warm.Pwinter,mid,-1.35093639,4.262070575,93,145,36,8580,324,-71,395,-4,201,206,-15,378,58,9,50,164,36,45,150
639,-115.683,43.25,DGVM-full-400ppm,ppt,1.1,7.509,5.571,warm.Pwinter,mid,-1.35093639,4.262070575,93,145,36,8580,324,-71,395,-4,201,206,-15,378,58,9,50,164,36,45,150
639,-115.6870188,43.24933122,randfor,ppt,0.9,21.2556992,22.5417004,warm.Pwinter,mid,-1.35093639,4.262070575,93,145,36,8580,324,-71,395,-4,201,206,-15,378,58,9,50,164,36,45,150
639,-115.683,43.25,DGVM-full-400ppm,ppt,0.9,7.509,5.156666667,warm.Pwinter,mid,-1.35093639,4.262070575,93,145,36,8580,324,-71,395,-4,201,206,-15,378,58,9,50,164,36,45,150
640,-116.3714188,43.85708122,DRS,temp,2,83.33333333,90,warm.Pwinter,mid,-0.397177001,4.161907113,86,152,38,8261,312,-83,395,-12,186,194,-21,427,58,10,43,170,46,52,159
640,-116.3714188,43.85708122,DRS,temp,0.2,83.33333333,83.33333333,warm.Pwinter,mid,-0.397177001,4.161907113,86,152,38,8261,312,-83,395,-12,186,194,-21,427,58,10,43,170,46,52,159
640,-116.375,43.858,DGVM-full-400ppm,ppt,1.1,9.015666667,10.53266667,warm.Pwinter,mid,-0.397177001,4.161907113,86,152,38,8261,312,-83,395,-12,186,194,-21,427,58,10,43,170,46,52,159
640,-116.3714188,43.85708122,DRS,ppt,0.9,83.33333333,76.66666667,warm.Pwinter,mid,-0.397177001,4.161907113,86,152,38,8261,312,-83,395,-12,186,194,-21,427,58,10,43,170,46,52,159
640,-116.3714188,43.85708122,DRS,ppt,1.2,83.33333333,86.66666667,warm.Pwinter,mid,-0.397177001,4.161907113,86,152,38,8261,312,-83,395,-12,186,194,-21,427,58,10,43,170,46,52,159
640,-116.3714188,43.85708122,DRS,ppt,1.1,83.33333333,83.33333333,warm.Pwinter,mid,-0.397177001,4.161907113,86,152,38,8261,312,-83,395,-12,186,194,-21,427,58,10,43,170,46,52,159
640,-116.375,43.858,DGVM-full-400ppm,temp,0.2,9.015666667,9.401,warm.Pwinter,mid,-0.397177001,4.161907113,86,152,38,8261,312,-83,395,-12,186,194,-21,427,58,10,43,170,46,52,159
640,-116.3714188,43.85708122,randfor,temp,2,19.3959007,19.6760998,warm.Pwinter,mid,-0.397177001,4.161907113,86,152,38,8261,312,-83,395,-12,186,194,-21,427,58,10,43,170,46,52,159
640,-116.375,43.858,DGVM-full-400ppm,ppt,0.9,9.015666667,8.654,warm.Pwinter,mid,-0.397177001,4.161907113,86,152,38,8261,312,-83,395,-12,186,194,-21,427,58,10,43,170,46,52,159
640,-116.375,43.858,DGVM-full-400ppm,temp,2,9.015666667,7.658333333,warm.Pwinter,mid,-0.397177001,4.161907113,86,152,38,8261,312,-83,395,-12,186,194,-21,427,58,10,43,170,46,52,159
640,-116.3714188,43.85708122,randfor,temp,0.2,19.3959007,19.5988998,warm.Pwinter,mid,-0.397177001,4.161907113,86,152,38,8261,312,-83,395,-12,186,194,-21,427,58,10,43,170,46,52,159
640,-116.3714188,43.85708122,randfor,temp,4,19.3959007,22.6615009,warm.Pwinter,mid,-0.397177001,4.161907113,86,152,38,8261,312,-83,395,-12,186,194,-21,427,58,10,43,170,46,52,159
640,-116.375,43.858,DGVM-full-400ppm,ppt,1.2,9.015666667,11.044,warm.Pwinter,mid,-0.397177001,4.161907113,86,152,38,8261,312,-83,395,-12,186,194,-21,427,58,10,43,170,46,52,159
640,-116.3714188,43.85708122,AK,temp,0.2,6.240606461,6.231412273,warm.Pwinter,mid,-0.397177001,4.161907113,86,152,38,8261,312,-83,395,-12,186,194,-21,427,58,10,43,170,46,52,159
640,-116.3714188,43.85708122,AK,temp,2,6.240606461,6.149271746,warm.Pwinter,mid,-0.397177001,4.161907113,86,152,38,8261,312,-83,395,-12,186,194,-21,427,58,10,43,170,46,52,159
640,-116.3714188,43.85708122,AK,temp,4,6.240606461,6.059273766,warm.Pwinter,mid,-0.397177001,4.161907113,86,152,38,8261,312,-83,395,-12,186,194,-21,427,58,10,43,170,46,52,159
640,-116.3714188,43.85708122,randfor,ppt,1.2,19.3959007,17.618,warm.Pwinter,mid,-0.397177001,4.161907113,86,152,38,8261,312,-83,395,-12,186,194,-21,427,58,10,43,170,46,52,159
640,-116.375,43.858,DGVM-full-400ppm,temp,4,9.015666667,6.603333333,warm.Pwinter,mid,-0.397177001,4.161907113,86,152,38,8261,312,-83,395,-12,186,194,-21,427,58,10,43,170,46,52,159
640,-116.3714188,43.85708122,AK,ppt,0.9,6.240606461,6.124545795,warm.Pwinter,mid,-0.397177001,4.161907113,86,152,38,8261,312,-83,395,-12,186,194,-21,427,58,10,43,170,46,52,159
640,-116.3714188,43.85708122,randfor,ppt,0.9,19.3959007,19.5990009,warm.Pwinter,mid,-0.397177001,4.161907113,86,152,38,8261,312,-83,395,-12,186,194,-21,427,58,10,43,170,46,52,159
640,-116.3714188,43.85708122,randfor,ppt,1.1,19.3959007,17.8570004,warm.Pwinter,mid,-0.397177001,4.161907113,86,152,38,8261,312,-83,395,-12,186,194,-21,427,58,10,43,170,46,52,159
640,-116.3714188,43.85708122,AK,ppt,1.2,6.240606461,6.479367551,warm.Pwinter,mid,-0.397177001,4.161907113,86,152,38,8261,312,-83,395,-12,186,194,-21,427,58,10,43,170,46,52,159
640,-116.3714188,43.85708122,DRS,temp,4,83.33333333,90,warm.Pwinter,mid,-0.397177001,4.161907113,86,152,38,8261,312,-83,395,-12,186,194,-21,427,58,10,43,170,46,52,159
640,-116.3714188,43.85708122,AK,ppt,1.1,6.240606461,6.358866487,warm.Pwinter,mid,-0.397177001,4.161907113,86,152,38,8261,312,-83,395,-12,186,194,-21,427,58,10,43,170,46,52,159
641,-118.9350188,38.28448122,AK,temp,2,6.240606461,7.330723557,cold.Pwinter,mid,0.64377516,4.302648902,49,157,45,6611,243,-105,348,-31,137,137,-31,311,46,15,41,123,50,50,123
641,-118.9350188,38.28448122,randfor,temp,4,11.3758001,18.5650997,cold.Pwinter,mid,0.64377516,4.302648902,49,157,45,6611,243,-105,348,-31,137,137,-31,311,46,15,41,123,50,50,123
641,-118.9350188,38.28448122,DRS,ppt,0.9,16.66666667,20,cold.Pwinter,mid,0.64377516,4.302648902,49,157,45,6611,243,-105,348,-31,137,137,-31,311,46,15,41,123,50,50,123
641,-118.9350188,38.28448122,randfor,ppt,1.1,11.3758001,18.3117008,cold.Pwinter,mid,0.64377516,4.302648902,49,157,45,6611,243,-105,348,-31,137,137,-31,311,46,15,41,123,50,50,123
641,-118.9350188,38.28448122,AK,temp,4,6.240606461,8.611263698,cold.Pwinter,mid,0.64377516,4.302648902,49,157,45,6611,243,-105,348,-31,137,137,-31,311,46,15,41,123,50,50,123
641,-118.933,38.283,DGVM-full-400ppm,ppt,1.1,9.333,12.748,cold.Pwinter,mid,0.64377516,4.302648902,49,157,45,6611,243,-105,348,-31,137,137,-31,311,46,15,41,123,50,50,123
641,-118.9350188,38.28448122,randfor,temp,2,11.3758001,18.0014992,cold.Pwinter,mid,0.64377516,4.302648902,49,157,45,6611,243,-105,348,-31,137,137,-31,311,46,15,41,123,50,50,123
641,-118.9350188,38.28448122,randfor,temp,0.2,11.3758001,15.2096996,cold.Pwinter,mid,0.64377516,4.302648902,49,157,45,6611,243,-105,348,-31,137,137,-31,311,46,15,41,123,50,50,123
641,-118.933,38.283,DGVM-full-400ppm,temp,0.2,9.333,10.89266667,cold.Pwinter,mid,0.64377516,4.302648902,49,157,45,6611,243,-105,348,-31,137,137,-31,311,46,15,41,123,50,50,123
641,-118.9350188,38.28448122,DRS,ppt,1.1,16.66666667,13.33333333,cold.Pwinter,mid,0.64377516,4.302648902,49,157,45,6611,243,-105,348,-31,137,137,-31,311,46,15,41,123,50,50,123
641,-118.9350188,38.28448122,randfor,ppt,0.9,11.3758001,18.5895004,cold.Pwinter,mid,0.64377516,4.302648902,49,157,45,6611,243,-105,348,-31,137,137,-31,311,46,15,41,123,50,50,123
641,-118.9350188,38.28448122,DRS,temp,0.2,16.66666667,13.33333333,cold.Pwinter,mid,0.64377516,4.302648902,49,157,45,6611,243,-105,348,-31,137,137,-31,311,46,15,41,123,50,50,123
641,-118.933,38.283,DGVM-full-400ppm,ppt,0.9,9.333,9.175666667,cold.Pwinter,mid,0.64377516,4.302648902,49,157,45,6611,243,-105,348,-31,137,137,-31,311,46,15,41,123,50,50,123
641,-118.9350188,38.28448122,AK,ppt,1.1,6.240606461,6.190430554,cold.Pwinter,mid,0.64377516,4.302648902,49,157,45,6611,243,-105,348,-31,137,137,-31,311,46,15,41,123,50,50,123
641,-118.9350188,38.28448122,DRS,ppt,1.2,16.66666667,13.33333333,cold.Pwinter,mid,0.64377516,4.302648902,49,157,45,6611,243,-105,348,-31,137,137,-31,311,46,15,41,123,50,50,123
641,-118.9350188,38.28448122,AK,ppt,1.2,6.240606461,6.140658072,cold.Pwinter,mid,0.64377516,4.302648902,49,157,45,6611,243,-105,348,-31,137,137,-31,311,46,15,41,123,50,50,123
641,-118.9350188,38.28448122,DRS,temp,2,16.66666667,36.66666667,cold.Pwinter,mid,0.64377516,4.302648902,49,157,45,6611,243,-105,348,-31,137,137,-31,311,46,15,41,123,50,50,123
641,-118.9350188,38.28448122,DRS,temp,4,16.66666667,40,cold.Pwinter,mid,0.64377516,4.302648902,49,157,45,6611,243,-105,348,-31,137,137,-31,311,46,15,41,123,50,50,123
641,-118.9350188,38.28448122,randfor,ppt,1.2,11.3758001,19.6571999,cold.Pwinter,mid,0.64377516,4.302648902,49,157,45,6611,243,-105,348,-31,137,137,-31,311,46,15,41,123,50,50,123
641,-118.933,38.283,DGVM-full-400ppm,ppt,1.2,9.333,12.55633333,cold.Pwinter,mid,0.64377516,4.302648902,49,157,45,6611,243,-105,348,-31,137,137,-31,311,46,15,41,123,50,50,123
641,-118.933,38.283,DGVM-full-400ppm,temp,2,9.333,7.017666667,cold.Pwinter,mid,0.64377516,4.302648902,49,157,45,6611,243,-105,348,-31,137,137,-31,311,46,15,41,123,50,50,123
641,-118.933,38.283,DGVM-full-400ppm,temp,4,9.333,4.024666667,cold.Pwinter,mid,0.64377516,4.302648902,49,157,45,6611,243,-105,348,-31,137,137,-31,311,46,15,41,123,50,50,123
641,-118.9350188,38.28448122,AK,ppt,0.9,6.240606461,6.291189064,cold.Pwinter,mid,0.64377516,4.302648902,49,157,45,6611,243,-105,348,-31,137,137,-31,311,46,15,41,123,50,50,123
641,-118.9350188,38.28448122,AK,temp,0.2,6.240606461,6.341891403,cold.Pwinter,mid,0.64377516,4.302648902,49,157,45,6611,243,-105,348,-31,137,137,-31,311,46,15,41,123,50,50,123
642,-119.3758188,44.67053122,DRS,ppt,0.9,53.33333333,53.33333333,cold.Pwinter,mid,1.50643801,4.186464785,58,156,44,6543,266,-88,354,-17,141,145,-23,441,54,17,30,156,64,76,137
642,-119.3758188,44.67053122,AK,temp,4,6.240606461,9.047983772,cold.Pwinter,mid,1.50643801,4.186464785,58,156,44,6543,266,-88,354,-17,141,145,-23,441,54,17,30,156,64,76,137
642,-119.3758188,44.67053122,AK,temp,2,6.240606461,7.514313408,cold.Pwinter,mid,1.50643801,4.186464785,58,156,44,6543,266,-88,354,-17,141,145,-23,441,54,17,30,156,64,76,137
642,-119.375,44.675,DGVM-full-400ppm,temp,0.2,23.53533333,24.495,cold.Pwinter,mid,1.50643801,4.186464785,58,156,44,6543,266,-88,354,-17,141,145,-23,441,54,17,30,156,64,76,137
642,-119.375,44.675,DGVM-full-400ppm,ppt,1.2,23.53533333,24.42933333,cold.Pwinter,mid,1.50643801,4.186464785,58,156,44,6543,266,-88,354,-17,141,145,-23,441,54,17,30,156,64,76,137
642,-119.3758188,44.67053122,randfor,ppt,0.9,19.1210995,19.1040993,cold.Pwinter,mid,1.50643801,4.186464785,58,156,44,6543,266,-88,354,-17,141,145,-23,441,54,17,30,156,64,76,137
642,-119.3758188,44.67053122,randfor,ppt,1.1,19.1210995,19.0032005,cold.Pwinter,mid,1.50643801,4.186464785,58,156,44,6543,266,-88,354,-17,141,145,-23,441,54,17,30,156,64,76,137
642,-119.3758188,44.67053122,AK,ppt,0.9,6.240606461,6.104276304,cold.Pwinter,mid,1.50643801,4.186464785,58,156,44,6543,266,-88,354,-17,141,145,-23,441,54,17,30,156,64,76,137
642,-119.3758188,44.67053122,randfor,temp,4,19.1210995,20.2667999,cold.Pwinter,mid,1.50643801,4.186464785,58,156,44,6543,266,-88,354,-17,141,145,-23,441,54,17,30,156,64,76,137
642,-119.375,44.675,DGVM-full-400ppm,ppt,1.1,23.53533333,25.98266667,cold.Pwinter,mid,1.50643801,4.186464785,58,156,44,6543,266,-88,354,-17,141,145,-23,441,54,17,30,156,64,76,137
642,-119.375,44.675,DGVM-full-400ppm,ppt,0.9,23.53533333,20.95833333,cold.Pwinter,mid,1.50643801,4.186464785,58,156,44,6543,266,-88,354,-17,141,145,-23,441,54,17,30,156,64,76,137
642,-119.3758188,44.67053122,DRS,ppt,1.2,53.33333333,43.33333333,cold.Pwinter,mid,1.50643801,4.186464785,58,156,44,6543,266,-88,354,-17,141,145,-23,441,54,17,30,156,64,76,137
642,-119.3758188,44.67053122,AK,temp,0.2,6.240606461,6.357597764,cold.Pwinter,mid,1.50643801,4.186464785,58,156,44,6543,266,-88,354,-17,141,145,-23,441,54,17,30,156,64,76,137
642,-119.3758188,44.67053122,AK,ppt,1.2,6.240606461,6.522468985,cold.Pwinter,mid,1.50643801,4.186464785,58,156,44,6543,266,-88,354,-17,141,145,-23,441,54,17,30,156,64,76,137
642,-119.3758188,44.67053122,DRS,temp,2,53.33333333,83.33333333,cold.Pwinter,mid,1.50643801,4.186464785,58,156,44,6543,266,-88,354,-17,141,145,-23,441,54,17,30,156,64,76,137
642,-119.3758188,44.67053122,randfor,temp,0.2,19.1210995,18.7357998,cold.Pwinter,mid,1.50643801,4.186464785,58,156,44,6543,266,-88,354,-17,141,145,-23,441,54,17,30,156,64,76,137
642,-119.3758188,44.67053122,randfor,ppt,1.2,19.1210995,19.1362,cold.Pwinter,mid,1.50643801,4.186464785,58,156,44,6543,266,-88,354,-17,141,145,-23,441,54,17,30,156,64,76,137
642,-119.375,44.675,DGVM-full-400ppm,temp,4,23.53533333,19.21533333,cold.Pwinter,mid,1.50643801,4.186464785,58,156,44,6543,266,-88,354,-17,141,145,-23,441,54,17,30,156,64,76,137
642,-119.375,44.675,DGVM-full-400ppm,temp,2,23.53533333,28.66066667,cold.Pwinter,mid,1.50643801,4.186464785,58,156,44,6543,266,-88,354,-17,141,145,-23,441,54,17,30,156,64,76,137
642,-119.3758188,44.67053122,AK,ppt,1.1,6.240606461,6.379981355,cold.Pwinter,mid,1.50643801,4.186464785,58,156,44,6543,266,-88,354,-17,141,145,-23,441,54,17,30,156,64,76,137
642,-119.3758188,44.67053122,DRS,temp,4,53.33333333,90,cold.Pwinter,mid,1.50643801,4.186464785,58,156,44,6543,266,-88,354,-17,141,145,-23,441,54,17,30,156,64,76,137
642,-119.3758188,44.67053122,DRS,ppt,1.1,53.33333333,46.66666667,cold.Pwinter,mid,1.50643801,4.186464785,58,156,44,6543,266,-88,354,-17,141,145,-23,441,54,17,30,156,64,76,137
642,-119.3758188,44.67053122,DRS,temp,0.2,53.33333333,53.33333333,cold.Pwinter,mid,1.50643801,4.186464785,58,156,44,6543,266,-88,354,-17,141,145,-23,441,54,17,30,156,64,76,137
642,-119.3758188,44.67053122,randfor,temp,2,19.1210995,20.8264008,cold.Pwinter,mid,1.50643801,4.186464785,58,156,44,6543,266,-88,354,-17,141,145,-23,441,54,17,30,156,64,76,137
643,-119.9210188,41.27648122,AK,temp,4,6.240606461,12.81279674,cold.Pwinter,mid,2.362763245,4.211634423,40,151,42,6759,245,-107,352,-30,130,130,-38,457,55,15,33,158,58,69,146
643,-119.9210188,41.27648122,DRS,temp,4,36.66666667,46.66666667,cold.Pwinter,mid,2.362763245,4.211634423,40,151,42,6759,245,-107,352,-30,130,130,-38,457,55,15,33,158,58,69,146
643,-119.9210188,41.27648122,DRS,ppt,1.1,36.66666667,30,cold.Pwinter,mid,2.362763245,4.211634423,40,151,42,6759,245,-107,352,-30,130,130,-38,457,55,15,33,158,58,69,146
643,-119.9210188,41.27648122,AK,ppt,1.2,6.240606461,8.119983562,cold.Pwinter,mid,2.362763245,4.211634423,40,151,42,6759,245,-107,352,-30,130,130,-38,457,55,15,33,158,58,69,146
643,-119.9210188,41.27648122,randfor,ppt,1.1,24.6364002,22.8171997,cold.Pwinter,mid,2.362763245,4.211634423,40,151,42,6759,245,-107,352,-30,130,130,-38,457,55,15,33,158,58,69,146
643,-119.9210188,41.27648122,AK,ppt,1.1,6.240606461,7.118540713,cold.Pwinter,mid,2.362763245,4.211634423,40,151,42,6759,245,-107,352,-30,130,130,-38,457,55,15,33,158,58,69,146
643,-119.925,41.275,DGVM-full-400ppm,ppt,0.9,2.982666667,3.072,cold.Pwinter,mid,2.362763245,4.211634423,40,151,42,6759,245,-107,352,-30,130,130,-38,457,55,15,33,158,58,69,146
643,-119.9210188,41.27648122,AK,temp,0.2,6.240606461,6.469156438,cold.Pwinter,mid,2.362763245,4.211634423,40,151,42,6759,245,-107,352,-30,130,130,-38,457,55,15,33,158,58,69,146
643,-119.9210188,41.27648122,DRS,ppt,0.9,36.66666667,33.33333333,cold.Pwinter,mid,2.362763245,4.211634423,40,151,42,6759,245,-107,352,-30,130,130,-38,457,55,15,33,158,58,69,146
643,-119.9210188,41.27648122,DRS,temp,0.2,36.66666667,26.66666667,cold.Pwinter,mid,2.362763245,4.211634423,40,151,42,6759,245,-107,352,-30,130,130,-38,457,55,15,33,158,58,69,146
643,-119.9210188,41.27648122,AK,ppt,0.9,6.240606461,5.470948411,cold.Pwinter,mid,2.362763245,4.211634423,40,151,42,6759,245,-107,352,-30,130,130,-38,457,55,15,33,158,58,69,146
643,-119.9210188,41.27648122,randfor,ppt,1.2,24.6364002,22.7700996,cold.Pwinter,mid,2.362763245,4.211634423,40,151,42,6759,245,-107,352,-30,130,130,-38,457,55,15,33,158,58,69,146
643,-119.925,41.275,DGVM-full-400ppm,temp,0.2,2.982666667,3.145333333,cold.Pwinter,mid,2.362763245,4.211634423,40,151,42,6759,245,-107,352,-30,130,130,-38,457,55,15,33,158,58,69,146
